Operacao;HotelId;Pais;Estado;Cidade;Hotel;Endereco;Bairro;Cep;Telefone;Email;Site;Latitude;Longitude;ISS;TaxaTur;TaxaSer;Cafe;Amenidades;Estrelas;Foto;Ativo;Status;geocode_end
;929995F6-FBEE-4E56-9460-4081178C8941;Colômbia;Distrito Capital;Bogotá;Nh Collection Bogota Wtc Royal;Cra. 8a 9955;;;;;;4.68055;-74.04041;;;;N;;0;;S;;Colômbia,Distrito Capital,Bogotá,Nh Collection Bogota Wtc Royal,Cra. 8a 9955,,        
;4AB0E530-82B6-42A7-961B-416DD1C2AA8B;Colômbia;Distrito Capital;Bogotá;Celebrities Suites BlueDoors;Calle 74,1033;Centro;;;;https:www.celebritiessuites.com;4.65836;-74.05684;;0;;N;;0;;S;;Colômbia,Distrito Capital,Bogotá,Celebrities Suites BlueDoors,Calle 74,1033,Centro,        
;0DCBC94D-D3EC-473E-9E16-41C508701B41;Colômbia;Distrito Capital;Bogotá;Hotel Factory Green;Autopista Medellin Km 3.5 Via Siberia Bogota;;;;;;4.6964;-74.09136;;;;N;;0;;S;;Colômbia,Distrito Capital,Bogotá,Hotel Factory Green,Autopista Medellin Km 3.5 Via Siberia Bogota,,        
;B6FD22DF-BEAB-461F-8BD3-4294CF15C0E7;Colômbia;Distrito Capital;Bogotá;Hotel Andes Plaza;Cra. 15 10011;;;;;;4.68576;-74.0481;;;;N;;0;;S;;Colômbia,Distrito Capital,Bogotá,Hotel Andes Plaza,Cra. 15 10011,,        
;114AAA8B-5A07-46F9-BD30-4CE09E7F8E00;Colômbia;Distrito Capital;Bogotá;Aloft Bogota Airport;Avenida Calle 26 92 32;;;;;;4.68263;-74.12141;;;;N;;0;;S;;Colômbia,Distrito Capital,Bogotá,Aloft Bogota Airport,Avenida Calle 26 92 32,,        
;BACADDE0-16EE-427A-99A8-4ECBF7FFCD8B;Colômbia;Distrito Capital;Bogotá;Hotel Vintage;Ac. 100 13 55;;;;;;4.68716;-74.05956;;;;N;;0;;S;;Colômbia,Distrito Capital,Bogotá,Hotel Vintage,Ac. 100 13 55,,        
;5931B8D9-1DD2-4F3E-BB21-4F919221CBD8;Colômbia;Distrito Capital;Bogotá;Bogota Urban 26 Royal;Carrera 33 25 F 18, Bogota;;;;;;4.62965;-74.08324;;;;N;;0;;S;;Colômbia,Distrito Capital,Bogotá,Bogota Urban 26 Royal,Carrera 33 25 F 18, Bogota,,        
;77AF417B-F33D-4C8B-87A7-517571D9B8C3;Colômbia;Distrito Capital;Bogotá;Ghl Hotel Bogota Occidente;Autopista Medellin Km 3.9 Costado Sur SiberiaCota;;;;;;4.70968;-74.1117;;;;N;;0;;S;;Colômbia,Distrito Capital,Bogotá,Ghl Hotel Bogota Occidente,Autopista Medellin Km 3.9 Costado Sur SiberiaCota,,        
;B783DC4E-FDC8-4512-8760-5C2BA02AA00C;Colômbia;Distrito Capital;Bogotá;Hilton Bogota;Carrera 7 N 72 41;;;;;;4.65567;-74.05523;;;;N;;0;;S;;Colômbia,Distrito Capital,Bogotá,Hilton Bogota,Carrera 7 N 72 41,,        
;FA57E5EB-9847-4552-9546-5C381D52FEB1;Colômbia;Distrito Capital;Bogotá;Hyatt Place Bogota  Convention Center;Ac. 24 N 40 51;;;;;;4.63147;-74.09337;;;;N;;0;;S;;Colômbia,Distrito Capital,Bogotá,Hyatt Place Bogota  Convention Center,Ac. 24 N 40 51,,        
;C8208F39-F965-479A-8485-5C568B2B73AC;Colômbia;Distrito Capital;Bogotá;101 Park House;Carrera 21 10110;;;;;;4.68762;-74.05442;;;;N;;0;;S;;Colômbia,Distrito Capital,Bogotá,101 Park House,Carrera 21 10110,,        
;40C6B7EB-00A7-4232-AEFE-60EE24364311;Colômbia;Distrito Capital;Bogotá;Embassy Suites By Hilton Bogota Rosales;Cl. 70 No. 6 22;Centro;;;;;4.65245;-74.05592;;;;N;;0;;S;;Colômbia,Distrito Capital,Bogotá,Embassy Suites By Hilton Bogota Rosales,Cl. 70 No. 6 22,Centro,        
;BFAD1DCF-F1D8-4793-B333-68C80F233B49;Colômbia;Distrito Capital;Bogotá;93 Luxury Suites E Residences;Carrera 13 A 9351;;;;;;4.67659;-74.05026;;;;N;;0;;S;;Colômbia,Distrito Capital,Bogotá,93 Luxury Suites E Residences,Carrera 13 A 9351,,        
;CF8DC10D-2DB3-4355-B693-6A848C76EDDA;Colômbia;Distrito Capital;Bogotá;Holiday Inn Express Bogota  Parque La 93;Calle 94 No. 11 a  12;;;;;;4.67786;-74.04701;;;;N;;0;;S;;Colômbia,Distrito Capital,Bogotá,Holiday Inn Express Bogota  Parque La 93,Calle 94 No. 11 a  12,,        
;927F3A84-9211-40C5-81A7-6F0A8DC64449;Colômbia;Distrito Capital;Bogotá;Ek Hotel Bogota;Calle 90 No. 11 13;;;;;;4.67224;-74.04902;;;;N;;0;;S;;Colômbia,Distrito Capital,Bogotá,Ek Hotel Bogota,Calle 90 No. 11 13,,        
;67909E5B-2911-45F6-A471-74AE5664933E;Colômbia;Distrito Capital;Bogotá;Hotel Dann Carlton Bogota;Avenida 15 N 103  60;Usaquen;;;;;4.68834;-74.04702;;;;N;;0;;S;;Colômbia,Distrito Capital,Bogotá,Hotel Dann Carlton Bogota,Avenida 15 N 103  60,Usaquen,        
;F3A11BFD-1820-44C8-ABEA-7A777A3D3D9F;Colômbia;Distrito Capital;Bogotá;Hotel Cosmos 100 And Centro De Convenciones;Ac. 100 19A 83;;;;;;4.67517;-74.14334;;;;N;;0;;S;;Colômbia,Distrito Capital,Bogotá,Hotel Cosmos 100 And Centro De Convenciones,Ac. 100 19A 83,,        
;6E62F831-344B-45C1-906E-7D0B4D2DF8D4;Colômbia;Distrito Capital;Bogotá;Wyndham Bogota;51 40 Avenida Calle 24;;;;;;4.63705;-74.0969;;;;N;;0;;S;;Colômbia,Distrito Capital,Bogotá,Wyndham Bogota,51 40 Avenida Calle 24,,        
;F3CB14EF-AFC8-43C1-9F75-879F3298A1A1;Colômbia;Distrito Capital;Bogotá;Hotel Excelsior Bogota;Carrera 14;;;;;;4.60048;-74.08151;;;;N;;0;;S;;Colômbia,Distrito Capital,Bogotá,Hotel Excelsior Bogota,Carrera 14,,        
;65220A1E-CC89-47C8-B21F-8E7A09C7BC4D;Colômbia;Distrito Capital;Bogotá;100 Luxury Suites And Residences;Cra. 9a 983;;;;;;4.48937;-74.11839;;;;N;;0;;S;;Colômbia,Distrito Capital,Bogotá,100 Luxury Suites And Residences,Cra. 9a 983,,        
;06C13C6E-176B-460D-B0C8-99D9FF3B73D0;Colômbia;Distrito Capital;Bogotá;Nh Collection Bogota Andino Royal;Calle 85.1228;;;;;;4.66869;-74.05274;;;;N;;0;;S;;Colômbia,Distrito Capital,Bogotá,Nh Collection Bogota Andino Royal,Calle 85.1228,,        
;EB8E93D8-C319-496E-8A6B-A6F37127FCBF;Colômbia;Distrito Capital;Bogotá;Ghl Hotel Capital;Calle 25B 69A 50;;;;;;4.65844;-74.10821;;;;N;;0;;S;;Colômbia,Distrito Capital,Bogotá,Ghl Hotel Capital,Calle 25B 69A 50,,        
;3C7DB524-32D1-4985-9FD1-AA06F1A69F61;Colômbia;Distrito Capital;Bogotá;Mercure Bogota Calle 100;Transv. 23 98 27 Chico N;;;;;;4.68615;-74.0565;;;;N;;0;;S;;Colômbia,Distrito Capital,Bogotá,Mercure Bogota Calle 100,Transv. 23 98 27 Chico N,,        
;00929A65-DC72-4299-B366-B7C50018C04F;Colômbia;Distrito Capital;Bogotá;Bh Parque 93;Carrera 14, 93A 69;;;;;;4.67811;-74.05035;;;;N;;0;;S;;Colômbia,Distrito Capital,Bogotá,Bh Parque 93,Carrera 14, 93A 69,,        
;AE1491EB-9B7C-4A07-84FC-B7DDFB123D8A;Colômbia;Distrito Capital;Bogotá;Hotel Habitel;Avenida El Dorado 100 97;;;;;;4.68892;-74.13098;;;;N;;0;;S;;Colômbia,Distrito Capital,Bogotá,Hotel Habitel,Avenida El Dorado 100 97,,        
;3885D581-8982-493B-A3E6-B975D7EAB465;Colômbia;Distrito Capital;Bogotá;Ibis Budget Bogota Marly;;Centro;;;;;4.63643;-74.06417;;;;N;;0;;S;;Colômbia,Distrito Capital,Bogotá,Ibis Budget Bogota Marly,,Centro,        
;4BAA718E-5136-4D40-A482-BE67739A5015;Colômbia;Distrito Capital;Bogotá;Hampton By Hilton Bogota Airport;Cl. 25g 73B90;Centro;;;;;4.66748;-74.11375;;;;N;;0;;S;;Colômbia,Distrito Capital,Bogotá,Hampton By Hilton Bogota Airport,Cl. 25g 73B90,Centro,        
;950DB6F3-0019-43C3-85F9-C37DE06FBAE9;Colômbia;Distrito Capital;Bogotá;Doubletree By Hilton Calle 100;Transversal 21 98 20;;;;;;4.68557;-74.05462;;;;N;;0;;S;;Colômbia,Distrito Capital,Bogotá,Doubletree By Hilton Calle 100,Transversal 21 98 20,,        
;69146FE5-155E-4DB2-ADEA-C71A96A929F5;Colômbia;Distrito Capital;Bogotá;Residence Inn by Marriott Bogota;Calle 90 No 16 30;Centro;;;;;4.67501;-74.05407;;;;N;;0;;S;;Colômbia,Distrito Capital,Bogotá,Residence Inn by Marriott Bogota,Calle 90 No 16 30,Centro,        
;D968844A-9868-42CF-9A0F-CB2C332A035B;Colômbia;Distrito Capital;Bogotá;Nh Bogota Boheme Royal;Calle 82 No. 1235;;;;;;4.66759;-74.05536;;;;N;;0;;S;;Colômbia,Distrito Capital,Bogotá,Nh Bogota Boheme Royal,Calle 82 No. 1235,,        
;EBBDD588-FBE0-46A6-ADAB-DC1C3DCDA003;Colômbia;Distrito Capital;Bogotá;Nh Collection Bogota Teleport Royal;Calle 113 N765;;;;;;4.69195;-74.0354;;;;N;;0;;S;;Colômbia,Distrito Capital,Bogotá,Nh Collection Bogota Teleport Royal,Calle 113 N765,,        
;964B37D8-8939-47DB-8F52-DE8D011A160E;Colômbia;Distrito Capital;Bogotá;Mercure Bogota Bh Retiro;Calle 80 1011;;;;;;4.66759;-74.05536;;;;N;;0;;S;;Colômbia,Distrito Capital,Bogotá,Mercure Bogota Bh Retiro,Calle 80 1011,,        
;267553DB-6459-49F6-97AE-E3EA1D15623F;Colômbia;Distrito Capital;Bogotá;Four Points Bogota;Carrera 18 93a  83;Centro;;;;;4.67959;-74.05343;;;;N;;0;;S;;Colômbia,Distrito Capital,Bogotá,Four Points Bogota,Carrera 18 93a  83,Centro,        
;E9DEA38F-5EDD-4E4C-B79A-E87E608C1377;Colômbia;Distrito Capital;Bogotá;Ibis Bogota Museo;Transversal 6 No 27  85, Centro Internacional;;;;;;4.6149;-74.06892;;;;N;;0;;S;;Colômbia,Distrito Capital,Bogotá,Ibis Bogota Museo,Transversal 6 No 27  85, Centro Internacional,,        
;F4216617-95D2-40E9-B40F-ECF1DE3E9C09;Colômbia;Distrito Capital;Bogotá;Virrey Park;Cra 15;Centro;;;;;4.47152;-74.12577;;;;N;;0;;S;;Colômbia,Distrito Capital,Bogotá,Virrey Park,Cra 15,Centro,        
;D3966708-C481-4214-B154-ED97D1710F1E;Colômbia;Distrito Capital;Bogotá;Hotel Confort 80 Zona Rosa;Cra. 16a 7985, Bogota, Colombia;;;;;;4.66684;-74.05836;;;;N;;0;;S;;Colômbia,Distrito Capital,Bogotá,Hotel Confort 80 Zona Rosa,Cra. 16a 7985, Bogota, Colombia,,        
;282F5BD3-AFA7-4548-935E-F0754450F216;Colômbia;Distrito Capital;Bogotá;Novotel Parque 93;Calle 93 12  41;;;;;;4.67516;-74.04928;;;;N;;0;;S;;Colômbia,Distrito Capital,Bogotá,Novotel Parque 93,Calle 93 12  41,,        
;879FC0FC-5344-48A4-A559-F1ED6EF7CAC0;Colômbia;Distrito Capital;Bogotá;Bioxury Hotel;Calle 83 No 9  48;;;;;;4.66569;-74.05062;;;;N;;0;;S;;Colômbia,Distrito Capital,Bogotá,Bioxury Hotel,Calle 83 No 9  48,,        
;1182BF0B-CA8C-4EF4-9305-FC4B617636BD;Colômbia;Distrito Capital;Bogotá;Courtyard Bogota Marriott;Av. Cll. 26 96j 90;;;;;;4.68756;-74.12748;;;;N;;0;;S;;Colômbia,Distrito Capital,Bogotá,Courtyard Bogota Marriott,Av. Cll. 26 96j 90,,        
;47F934E1-68BB-46E8-AF5C-084B8814AE0E;Índia;Maharashtra;Mumbai;JW Marriott Mumbai Sahar;Chhatrapati Shivaji Inter Airport, IA Project Rd;;;;;;19.10267;72.87805;;0;;N;;0;;S;;Índia,Maharashtra,Mumbai,JW Marriott Mumbai Sahar,Chhatrapati Shivaji Inter Airport, IA Project Rd,,        
;DD329475-1C9D-4442-8346-0C164541E586;Índia;Maharashtra;Mumbai;Majestic Court Sarovar Portico;T.T.C. Industrial Area;;;;;;19.16169;73.00166;;;;N;;0;;S;;Índia,Maharashtra,Mumbai,Majestic Court Sarovar Portico,T.T.C. Industrial Area,,        
;B7AD84B9-6C4F-434B-A30B-0CDAF84E3540;Índia;Maharashtra;Mumbai;Itc Maratha a Luxury Collection Hotel;Sahar, Andheri East, 400099;;;;;;19.11511;72.88229;;;;N;;0;;S;;Índia,Maharashtra,Mumbai,Itc Maratha a Luxury Collection Hotel,Sahar, Andheri East, 400099,,        
;93EEF9F4-6EAE-4EDA-90C7-0E6DAFA29A15;Índia;Maharashtra;Mumbai;Royal Tullip Navi Mumbai;26B, Sector 7;Centro;;;;;19.03375;73.06692;;;;N;;0;;S;;Índia,Maharashtra,Mumbai,Royal Tullip Navi Mumbai,26B, Sector 7,Centro,        
;5A7ED319-ED6C-40F2-AFB4-1D142D949FBA;Índia;Maharashtra;Mumbai;Jw Marriott Mumbai Juhu;Juhu Tara Road, Juhu Tara;;;;;;19.10204;72.82618;;;;N;;0;;S;;Índia,Maharashtra,Mumbai,Jw Marriott Mumbai Juhu,Juhu Tara Road, Juhu Tara,,        
;B41B1D52-2DDE-4336-AACF-2716D0E1BE0F;Índia;Maharashtra;Mumbai;Ramada Navi Mumbai;BLDG 156, Millenium Business Park;;;;;;19.11049;73.01724;;;;N;;0;;S;;Índia,Maharashtra,Mumbai,Ramada Navi Mumbai,BLDG 156, Millenium Business Park,,        
;7475774B-A969-4CFE-9A85-276864C3E26B;Índia;Maharashtra;Mumbai;Hilton Mumbai International Airport;Sahar Airport Rd;Centro;;;;;19.09949;72.87458;;;;N;;0;;S;;Índia,Maharashtra,Mumbai,Hilton Mumbai International Airport,Sahar Airport Rd,Centro,        
;97435AC7-BC2C-41EE-89DA-3F4A09163614;Índia;Maharashtra;Mumbai;Vivanta Navi Mumbai Turbhe;D40 1 Turbhe Midc Road, Turbhe, Navi Mumbai, In;;;;;;19.06269;73.02306;;;;N;;0;;S;;Índia,Maharashtra,Mumbai,Vivanta Navi Mumbai Turbhe,D40 1 Turbhe Midc Road, Turbhe, Navi Mumbai, In,,        
;582E1649-F4F0-470A-A6EB-3F5D3D57E897;Índia;Maharashtra;Mumbai;Grand Hyatt Mumbai Hotel And Residences;Bandra Kurla Complex Vicinity, Off, Western Expres;;;;;;19.10081;72.84145;;;;N;;0;;S;;Índia,Maharashtra,Mumbai,Grand Hyatt Mumbai Hotel And Residences,Bandra Kurla Complex Vicinity, Off, Western Expres,,        
;2BC6F367-ADA9-482D-9CE2-47E1F2F368CD;Índia;Maharashtra;Mumbai;Niranta Airport Transit Hotel;At Chhatrapati Shivaji International Airport T 2;;;;;;19.09436;72.85424;;;;N;;0;;S;;Índia,Maharashtra,Mumbai,Niranta Airport Transit Hotel,At Chhatrapati Shivaji International Airport T 2,,        
;A24CAD6C-2468-43C2-90CD-844757C65A74;Índia;Maharashtra;Mumbai;Novotel Mumbai Juhu Beach;Balraj Sahani Marg;Centro;;;reservationsnomjb@accorhotels.com;;19.10839;72.82453;;;;N;;0;;S;;Índia,Maharashtra,Mumbai,Novotel Mumbai Juhu Beach,Balraj Sahani Marg,Centro,        
;64F8752D-BCAB-40D3-A4C8-AB26CDD1D7FA;Índia;Maharashtra;Mumbai;Ibis Mumbai Airport;F77, Western Express Hwy;;;;;;19.09346;72.85077;;;;N;;0;;S;;Índia,Maharashtra,Mumbai,Ibis Mumbai Airport,F77, Western Express Hwy,,        
;1BF54F46-5679-4CEE-AB75-E6FC1271E649;Índia;Maharashtra;Mumbai;Radisson Blu Mumbai International Airport;Marol Maroshi Road near Marol Metro Station, Andhe;;;;;;19.11032;72.87516;;;;N;;0;;S;;Índia,Maharashtra,Mumbai,Radisson Blu Mumbai International Airport,Marol Maroshi Road near Marol Metro Station, Andhe,,        
;BCAF5112-87D5-402F-912F-0DF2D5F6CFCF;Estados Unidos;Massachusetts;Boston;Home2 Suites By Hilton Boston South Bay;15 Jan Karski Way;;;;;;42.1802;-70.94906;;;;N;;0;;S;;Estados Unidos,Massachusetts,Boston,Home2 Suites By Hilton Boston South Bay,15 Jan Karski Way,,        
;2A6361BE-D9D0-4C06-95E7-2083758F656D;Estados Unidos;Massachusetts;Boston;Doubletree By Hilton Boston Downtown;821 Washington Street;;;;;;42.34896;-71.06415;;;;N;;0;;S;;Estados Unidos,Massachusetts,Boston,Doubletree By Hilton Boston Downtown,821 Washington Street,,        
;49B66412-C33C-42EC-B416-2C76FB47D56B;Estados Unidos;Massachusetts;Boston;Constitution Inn Boston;150 3rd Avenue;;;;;;42.37639;-71.0534;;;;N;;0;;S;;Estados Unidos,Massachusetts,Boston,Constitution Inn Boston,150 3rd Avenue,,        
;1FAC1646-B738-40FA-B408-4299E1D01A49;Estados Unidos;Massachusetts;Boston;Kimpton Nine Zero Hotel;90 Tremont Street;Centro;;;;;42.35876;-71.0601;;0;;N;;0;;S;;Estados Unidos,Massachusetts,Boston,Kimpton Nine Zero Hotel,90 Tremont Street,Centro,        
;EC4AACA0-0DA6-4F03-B982-475A088FDABA;Estados Unidos;Massachusetts;Boston;DoubleTree by Hilton Boston Bedford Glen;44 Middlesex Turnpike;;;;;;42.50986;-71.2357;;;;N;;0;;S;;Estados Unidos,Massachusetts,Boston,DoubleTree by Hilton Boston Bedford Glen,44 Middlesex Turnpike,,        
;081DAD45-0913-4BDE-99B0-4B14999C3E50;Estados Unidos;Massachusetts;Boston;Cambria Hotel Downtown South Boston;6 West Broadway;;;;;;42.34281;-71.05687;;;;N;;0;;S;;Estados Unidos,Massachusetts,Boston,Cambria Hotel Downtown South Boston,6 West Broadway,,        
;A1120420-29F1-406C-B65D-57ABC1A8542D;Estados Unidos;Massachusetts;Boston;Extended Stay America Boston;52 4th Avenue;;;;;;42.39449;-71.25848;;;;N;;0;;S;;Estados Unidos,Massachusetts,Boston,Extended Stay America Boston,52 4th Avenue,,        
;13CA59AC-61F2-4B4F-9C1A-68F1AA1C3CB1;Estados Unidos;Massachusetts;Boston;The Revolution Hotel;40 Berkeley Street;;;;;;42.34594;-71.07087;;;;N;;0;;S;;Estados Unidos,Massachusetts,Boston,The Revolution Hotel,40 Berkeley Street,,        
;A453CA9B-824A-423D-B970-6D4B6B8351FE;Estados Unidos;Massachusetts;Boston;Quality Inn;100 Morris Street;;;;;;42.44611;-71.02418;;;;N;;0;;S;;Estados Unidos,Massachusetts,Boston,Quality Inn,100 Morris Street,,        
;4A2F3C7E-86C9-4B8E-9D4B-7FFEF788F8C8;Estados Unidos;Massachusetts;Boston;Hampton Inn Boston Seaport;670 Summer Street;;;;;;42.3439;-71.03807;;;;N;;0;;S;;Estados Unidos,Massachusetts,Boston,Hampton Inn Boston Seaport,670 Summer Street,,        
;74018176-C67F-4ED7-8703-8F24900F58C4;Estados Unidos;Massachusetts;Boston;Hyatt Centric Faneuil Hall Boston;68 Devonshire St;;;;;;42.35834;-71.05711;;;;N;;0;;S;;Estados Unidos,Massachusetts,Boston,Hyatt Centric Faneuil Hall Boston,68 Devonshire St,,        
;8713F477-413D-44CF-9DAB-93AEBF755A34;Estados Unidos;Massachusetts;Boston;Envision Hotel Boston Longwood, An Ascend Hotel;81 South Huntington Avenue 02130;Centro;;;;;42.32992;-71.11154;;;;N;;0;;S;;Estados Unidos,Massachusetts,Boston,Envision Hotel Boston Longwood, An Ascend Hotel,81 South Huntington Avenue 02130,Centro,        
;B64073A9-9FA3-435C-9976-960FFC680292;Estados Unidos;Massachusetts;Boston;Studio Allston Hotel;1234 Soldiers Field Road;;;;;;42.36373;-71.13637;;;;N;;0;;S;;Estados Unidos,Massachusetts,Boston,Studio Allston Hotel,1234 Soldiers Field Road,,        
;A0DAB467-31DB-48C6-8C45-99CD02947615;Estados Unidos;Massachusetts;Boston;The Fairmont Copley Plaza;138 St James Ave;;;;;;42.34907;-71.07617;;;;N;;0;;S;;Estados Unidos,Massachusetts,Boston,The Fairmont Copley Plaza,138 St James Ave,,        
;AD3515CE-9BC0-45D5-88E9-B0B8FAC23691;Estados Unidos;Massachusetts;Boston;Courtyard by Marriott Boston Norwood;300 River Ridge Drive;;;;;;42.17676;-71.19085;;;;N;;0;;S;;Estados Unidos,Massachusetts,Boston,Courtyard by Marriott Boston Norwood,300 River Ridge Drive,,        
;6C4FB55F-94D5-4C52-8531-B894C60CB0D7;Estados Unidos;Massachusetts;Boston;Yotel Boston;65 Seaport Boulevard;;;;;;42.35233;-71.0473;;;;N;;0;;S;;Estados Unidos,Massachusetts,Boston,Yotel Boston,65 Seaport Boulevard,,        
;1D367A5B-C3E3-4E14-89C1-C80FED4F36CF;Estados Unidos;Massachusetts;Boston;DoubleTree by Hilton Boston Rockland;929 Hingham Street;;;;;;42.16597;-70.89318;;;;N;;0;;S;;Estados Unidos,Massachusetts,Boston,DoubleTree by Hilton Boston Rockland,929 Hingham Street,,        
;6B074C43-5E2B-4AFE-96BC-C968AA7C9B79;Estados Unidos;Massachusetts;Boston;The Whitney;170 Charles Street;;;;;;42.36065;-71.07122;;;;N;;0;;S;;Estados Unidos,Massachusetts,Boston,The Whitney,170 Charles Street,,        
;79BE9028-E87E-4283-9275-CFB70281B3E2;Estados Unidos;Massachusetts;Boston;Moxy Boston Downtown;240 Tremont Street;Centro;;;;;42.35097;-71.06478;;;;N;;0;;S;;Estados Unidos,Massachusetts,Boston,Moxy Boston Downtown,240 Tremont Street,Centro,        
;57C4A6A0-4C56-4ECD-96EE-D1ED29E559C5;Estados Unidos;Massachusetts;Boston;Best Western Rockland;909 Hingham Street;;;;;;42.16088;-70.90135;;;;N;;0;;S;;Estados Unidos,Massachusetts,Boston,Best Western Rockland,909 Hingham Street,,        
;D7E3F99A-3582-4E03-A43E-E235418DC11F;Estados Unidos;Massachusetts;Boston;The Colonnade Hotel;120 Huntington Avenue;Centro;;;;;42.34552;-71.08107;;;;N;;0;;S;;Estados Unidos,Massachusetts,Boston,The Colonnade Hotel,120 Huntington Avenue,Centro,        
;682CA0EA-C6CE-493D-B139-E5876B4FDE17;Estados Unidos;Massachusetts;Boston;Att Place Boston Seaport District;295 Northern Ave;;;;;;42.34765;-71.03678;;;;N;;0;;S;;Estados Unidos,Massachusetts,Boston,Att Place Boston Seaport District,295 Northern Ave,,        
;E802C8C0-C3F1-4C47-8A5B-EBB001B418BF;Estados Unidos;Massachusetts;Boston;Four Seasons Hotel Boston;200 Boylston Street;;;;;;42.35209;-71.06831;;;;N;;0;;S;;Estados Unidos,Massachusetts,Boston,Four Seasons Hotel Boston,200 Boylston Street,,        
;85B7D56B-80B3-4939-93B1-F32EEE5AC6B4;Estados Unidos;Massachusetts;Boston;SpringHill Suites by Marriott Boston Peabody;43 Newbury Street  Route 1 North;;;;;;42.52435;-70.99432;;;;N;;0;;S;;Estados Unidos,Massachusetts,Boston,SpringHill Suites by Marriott Boston Peabody,43 Newbury Street  Route 1 North,,        
;F13D2EBA-A396-438C-B7A5-DD7542ABF82A;Argentina;Rio Negro;San Carlos de Bariloche;Huinid Pioneros Hotel;Av. de los Pioneros 2649, R8400;;;;;;-41.135;-71.34181;;;;N;;0;;S;;Argentina,Rio Negro,San Carlos de Bariloche,Huinid Pioneros Hotel,Av. de los Pioneros 2649, R8400,,        
;7D165307-38B2-4E68-AEEA-B5314B1B32BB;Estados Unidos;Texas;Brownsville;Hampton Inn And Suites Brownsville;3000 North Expressway;;;;;;25.96032;-97.50822;;;;N;;0;;S;;Estados Unidos,Texas,Brownsville,Hampton Inn And Suites Brownsville,3000 North Expressway,,        
;3952D045-883D-4FF6-B36B-14B7CCBAE3DF;República Tcheca;;Brno;Hotel International Brno;Husova 16;;;;;;49.19499;16.60548;;;;N;;0;;S;;República Tcheca,,Brno,Hotel International Brno,Husova 16,,        
;AD295A79-F8C2-41ED-BD05-42D8EFCBB92D;Bélgica;;Brussels;Ibis Brussels City Centre;Rue Joseph Plateau 2;;;;;;50.85056;4.34927;;;;N;;0;;S;;Bélgica,,Brussels,Ibis Brussels City Centre,Rue Joseph Plateau 2,,        
;EB21FED2-3E16-49C3-90C2-65AC7F6665C6;Bélgica;;Brussels;Van Der Valk Brussels Airport;Culliganlaan 4;;;;;;50.88742;4.45303;;;;N;;0;;S;;Bélgica,,Brussels,Van Der Valk Brussels Airport,Culliganlaan 4,,        
;02DCA437-265F-4430-B75C-7C9A1D1C04A8;Bélgica;;Brussels;The Dominican;Rue Leopold 9;;;;;;50.84925;4.35476;;;;N;;0;;S;;Bélgica,,Brussels,The Dominican,Rue Leopold 9,,        
;BBBB4DB4-4E1C-423F-9765-7EDF063E356A;Bélgica;;Brussels;Hotel Le Plaza Brussels;Boulevard Adolphe Maxlaan 118 126;;;;;;50.85428;4.35615;;;;N;;0;;S;;Bélgica,,Brussels,Hotel Le Plaza Brussels,Boulevard Adolphe Maxlaan 118 126,,        
;7A46E85A-0659-4EC8-960C-85418845E695;Bélgica;;Brussels;Best Western Hotel Brussels South;E19, 1601;;;;;;50.77641;4.30088;;;;N;;0;;S;;Bélgica,,Brussels,Best Western Hotel Brussels South,E19, 1601,,        
;73264226-AE78-4D44-B6E8-B99D9C6D0297;Bélgica;;Brussels;Crowne Plaza Brussels Airport;Da Vincilaan 4;;;;;;50.83953;4.36481;;;;N;;0;;S;;Bélgica,,Brussels,Crowne Plaza Brussels Airport,Da Vincilaan 4,,        
;318A528B-EE79-4E7D-9543-BD6175CB8CE9;Bélgica;;Brussels;Hotel Park Inn by Radisson Brussels Airport;Grensstraat 3;Centro;;;reservations.radissonba@parkinn.com;;50.88281;4.44892;;0;;N;;0;;S;;Bélgica,,Brussels,Hotel Park Inn by Radisson Brussels Airport,Grensstraat 3,Centro,        
;5A11B0AD-EC30-4E53-9FB0-D4953A791108;Bélgica;;Brussels;Hotel Nh Collection Brussels Centre;Boulevard Adolphe Max 7;;;;;;50.85217;4.35423;;;;N;;0;;S;;Bélgica,,Brussels,Hotel Nh Collection Brussels Centre,Boulevard Adolphe Max 7,,        
;DBBF9ED6-EE78-4C9D-A3D4-690FDDF44733;Reino Unido;;Brighton;Royal Albion Hotel;35 Old Steine;;;;;;50.81961;-0.13715;;;;N;;0;;S;;Reino Unido,,Brighton,Royal Albion Hotel,35 Old Steine,,        
;1DC912F9-B462-4CFE-9651-23B16CF78AB8;Hungria;;Budapest;K+K Hotel Opera Budapest;Revay U. 24;;;;;;47.50225;19.05772;;;;N;;0;;S;;Hungria,,Budapest,K+K Hotel Opera Budapest,Revay U. 24,,        
;5AC454AD-403B-4F2B-9D8B-2F7D573C3525;Hungria;;Budapest;Budapest Eye Luxury Suites;1065 Budapeste, 3 BajcsyZsilinszky Ut;;;;;;47.49838;19.05513;;;;N;;0;;S;;Hungria,,Budapest,Budapest Eye Luxury Suites,1065 Budapeste, 3 BajcsyZsilinszky Ut,,        
;6C890B85-4426-47BA-9180-4717DF4DA14D;Hungria;;Budapest;Crowne Plaz Budapeste;Budapest, Vaci ut 13, 1062;;;;;;47.49438;19.05218;;;;N;;0;;S;;Hungria,,Budapest,Crowne Plaz Budapeste,Budapest, Vaci ut 13, 1062,,        
